id,parent_id,name,slug,description,icon_emoji,service_count,is_popular,display_order,created_at
shopping-errands,errand-service,장보기 대행,shopping-errands,,,0,true,0,2025-10-24 05:42:09.720473+00
shopping-mall-modification-maintenance,web-maintenance,쇼핑몰 수정·유지보수,shopping-mall-modification-maintenance,,,0,false,1,2025-10-24 05:42:09.720473+00
shopping-mall-new-creation,web-creation,쇼핑몰 신규 제작,shopping-mall-new-creation,,,0,true,1,2025-10-24 05:42:09.720473+00
short-form-video,video,숏폼 영상,short-form-video,,,0,true,1,2025-10-24 05:42:09.720473+00
show-host,entertainer,쇼호스트,show-host,,,0,false,2,2025-10-24 05:42:09.720473+00
signature-seal,calligraphy-font,사인·직인,signature-seal,,,0,false,3,2025-10-24 05:42:09.720473+00
signboard-construction,space-architecture,간판·시공,signboard-construction,,,0,false,3,2025-10-24 05:42:09.720473+00
simultaneous-interpretation,interpretation,동시통역,simultaneous-interpretation,,,0,false,4,2025-10-24 05:42:09.720473+00
sns-ad-thumbnail,marketing-design,SNS·광고소재·썸네일,sns-ad-thumbnail,,,0,true,1,2025-10-24 05:42:09.720473+00
sns-ads,performance-ads,SNS 광고,sns-ads,,,0,true,0,2025-10-24 05:42:09.720473+00
sound-effects,audio-production,효과음 제작,sound-effects,,,0,false,1,2025-10-24 05:42:09.720473+00
space-architecture,design,공간·건축,space-architecture,,,0,false,11,2025-10-24 05:42:09.720473+00
spanish-translation,document-translation,스페인어 번역,spanish-translation,,,0,false,3,2025-10-24 05:42:09.720473+00
startup-consulting,business,스타트업 자문,startup-consulting,,,0,false,3,2025-10-24 05:42:09.720473+00
startup-consulting-general,consulting,창업 컨설팅,startup-consulting-general,,,0,true,0,2025-10-24 05:42:09.720473+00
startup-hr-consulting,startup-consulting,스타트업 인사 자문,startup-hr-consulting,,,0,false,2,2025-10-24 05:42:09.720473+00
startup-investment-attraction,startup-consulting,스타트업 투자 유치,startup-investment-attraction,,,0,true,3,2025-10-24 05:42:09.720473+00
sticker-envelope-invitation,print-promotional,스티커·봉투·초대장,sticker-envelope-invitation,,,0,false,5,2025-10-24 05:42:09.720473+00
store-marketing,industry-purpose,스토어 마케팅,store-marketing,,,0,false,0,2025-10-24 05:42:09.720473+00
storyboard,video-photo-etc,콘티·스토리보드,storyboard,,,0,false,0,2025-10-24 05:42:09.720473+00
studio-rental,video-photo-etc,스튜디오 렌탈,studio-rental,,,0,false,2,2025-10-24 05:42:09.720473+00
styling-consulting,fashion-styling,스타일링 컨설팅,styling-consulting,,,0,false,1,2025-10-24 05:42:09.720473+00
subtitle-translation,media-translation,자막 번역,subtitle-translation,,,0,true,0,2025-10-24 05:42:09.720473+00
tarot-reading,astrology-fortune,타로 리딩,tarot-reading,,,0,false,0,2025-10-24 05:42:09.720473+00
tax-accounting,tax-legal-labor,세무·회계,tax-accounting,,,0,false,1,2025-10-24 05:42:09.720473+00
tax-consulting,tax-accounting,세무 상담,tax-consulting,,,0,false,3,2025-10-24 05:42:09.720473+00
tax-legal-labor,,세무/법무/노무,tax-legal-labor,"세무, 법률, 노무 전문 서비스",gavel,16,false,18,2025-10-24 05:42:09.720473+00
tax-legal-labor-etc,tax-legal-labor,기타,tax-legal-labor-etc,,,0,false,4,2025-10-24 05:42:09.720473+00
tax-return,tax-accounting,세금 신고,tax-return,,,0,false,2,2025-10-24 05:42:09.720473+00
tax-service,finance-accounting,세무 서비스,tax-service,,,0,true,1,2025-10-24 05:42:09.720473+00
technical-seo,seo-optimization,테크니컬 SEO,technical-seo,,,0,true,0,2025-10-24 05:42:09.720473+00
technical-translation,professional-translation,기술 번역,technical-translation,,,0,false,2,2025-10-24 05:42:09.720473+00
template-homepage,web-mobile-design,템플릿형 홈페이지,template-homepage,,,0,false,2,2025-10-24 05:42:09.720473+00
templates,ebook-template,템플릿,templates,,,0,false,1,2025-10-24 05:42:09.720473+00
thesis-consulting,thesis-research,논문 컨설팅,thesis-consulting,,,0,false,0,2025-10-24 05:42:09.720473+00
thesis-editing-proofreading,thesis-research,논문 교정·편집,thesis-editing-proofreading,,,0,true,1,2025-10-24 05:42:09.720473+00
thesis-research,writing,논문·자료 조사,thesis-research,,,0,false,2,2025-10-24 05:42:09.720473+00
thesis-statistics-analysis,thesis-research,논문 통계분석,thesis-statistics-analysis,,,0,false,2,2025-10-24 05:42:09.720473+00
threads-marketing,channel-activation,스레드 마케팅,threads-marketing,,,0,false,5,2025-10-24 05:42:09.720473+00
total-ad-agency,industry-purpose,종합광고대행,total-ad-agency,,,0,false,6,2025-10-24 05:42:09.720473+00
transcription,media-translation,음성 텍스트 변환,transcription,,,0,false,2,2025-10-24 05:42:09.720473+00
translation,,번역/통역,translation,전문 번역 및 통역 서비스,language,25,false,70,2025-10-24 05:42:09.720473+00
trend-tech,it-programming,트렌드,trend-tech,,,0,false,8,2025-10-24 05:42:09.720473+00
typing-document,typing-editing,타이핑(문서),typing-document,,,0,false,0,2025-10-24 05:42:09.720473+00
typing-editing,writing,타이핑·편집,typing-editing,,,0,false,3,2025-10-24 05:42:09.720473+00
typing-video,typing-editing,타이핑(영상),typing-video,,,0,false,1,2025-10-24 05:42:09.720473+00
typography,calligraphy-font,타이포그래피,typography,,,0,false,1,2025-10-24 05:42:09.720473+00
typography-cg,computer-graphics,타이포그래피,typography-cg,,,0,false,4,2025-10-24 05:42:09.720473+00
ui-ux-planning,job-position,UI·UX 기획,ui-ux-planning,,,0,false,0,2025-10-24 05:42:09.720473+00
unmanned-space-rental-startup,industry-startup,무인점포·공간대여 창업,unmanned-space-rental-startup,,,0,false,8,2025-10-24 05:42:09.720473+00
vehicle-service,life-service,차량 서비스,vehicle-service,,,0,false,2,2025-10-24 05:42:09.720473+00
video,video-photo,영상,video,,,0,false,0,2025-10-24 05:42:09.720473+00
video-ad,marketing-etc,영상 광고,video-ad,,,0,false,2,2025-10-24 05:42:09.720473+00
video-etc,video,영상 기타,video-etc,,,0,false,11,2025-10-24 05:42:09.720473+00
video-photo,,영상/사진,video-photo,영상 제작 및 사진 촬영,camera,44,false,85,2025-10-24 05:42:09.720473+00
video-photo-etc,video-photo,기타,video-photo-etc,,,0,false,7,2025-10-24 05:42:09.720473+00
video-photo-other,video-photo-etc,기타 영상·사진·음향,video-photo-other,,,0,false,3,2025-10-24 05:42:09.720473+00
video-post-production,video,영상 후반작업,video-post-production,,,0,false,9,2025-10-24 05:42:09.720473+00
viral-posting,viral-sponsorship,바이럴·포스팅,viral-posting,,,0,false,2,2025-10-24 05:42:09.720473+00
viral-sponsorship,marketing,바이럴·협찬,viral-sponsorship,,,0,false,1,2025-10-24 05:42:09.720473+00
virtual-assistant,business-support,가상 비서,virtual-assistant,,,0,false,0,2025-10-24 05:42:09.720473+00
vision-mission-branding,startup-consulting,비전·미션·초기 브랜딩,vision-mission-branding,,,0,true,0,2025-10-24 05:42:09.720473+00
voice-actor,audio,성우,voice-actor,,,0,false,0,2025-10-24 05:42:09.720473+00
voice-narration,music-audio,보이스/나레이션,voice-narration,,,0,false,2,2025-10-24 05:42:09.720473+00
voice-over,voice-narration,성우/나레이션,voice-over,,,0,true,0,2025-10-24 05:42:09.720473+00
vr-ar-game,game-web3,VR·AR·게임,vr-ar-game,,,0,false,0,2025-10-24 05:42:09.720473+00
web-builder,it-programming,웹빌더,web-builder,,,0,false,0,2025-10-24 05:42:09.720473+00
web-creation,it-programming,웹 제작,web-creation,,,0,false,1,2025-10-24 05:42:09.720473+00
web-maintenance,it-programming,웹 유지보수,web-maintenance,,,0,false,2,2025-10-24 05:42:09.720473+00
web-mobile-design,design,웹·모바일 디자인,web-mobile-design,,,0,false,2,2025-10-24 05:42:09.720473+00
web-ui-ux,web-mobile-design,웹 UI·UX,web-ui-ux,,,0,true,0,2025-10-24 05:42:09.720473+00
webtoon-story,creative-writing,웹툰 스토리,webtoon-story,,,0,false,2,2025-10-24 05:42:09.720473+00
webtoon-storyboard,character-illustration,웹툰·콘티,webtoon-storyboard,,,0,false,2,2025-10-24 05:42:09.720473+00
wedding-planning,event-planning,웨딩 플래닝,wedding-planning,,,0,false,0,2025-10-24 05:42:09.720473+00
whiteboard-animation,animation,화이트보드 애니메이션,whiteboard-animation,,,0,false,2,2025-10-24 05:42:09.720473+00
wix,web-builder,윅스,wix,,,0,false,7,2025-10-24 05:42:09.720473+00
wordpress,web-builder,워드프레스,wordpress,,,0,true,2,2025-10-24 05:42:09.720473+00
work-automation,program,업무 자동화,work-automation,,,0,true,2,2025-10-24 05:42:09.720473+00
work-instruction-diagram,fashion-textile,작업지시서·도식화,work-instruction-diagram,,,0,false,1,2025-10-24 05:42:09.720473+00
worker-labor-consulting,labor-service,근로자 노무 상담,worker-labor-consulting,,,0,false,1,2025-10-24 05:42:09.720473+00
writing,,문서/글쓰기,writing,전문적인 문서 작성 서비스,pen-fancy,32,false,80,2025-10-24 05:42:09.720473+00
writing-etc,writing,기타,writing-etc,,,0,false,9,2025-10-24 05:42:09.720473+00
yoga-pilates,health-wellness,요가/필라테스,yoga-pilates,,,0,false,2,2025-10-24 05:42:09.720473+00
youtube-management,channel-activation,유튜브 관리,youtube-management,,,0,true,3,2025-10-24 05:42:09.720473+00
youtube-video,video,유튜브 영상,youtube-video,,,0,true,6,2025-10-24 05:42:09.720473+00
